Timestamp,Emotion
2024-08-05 16:24:21,Sad
2024-08-05 16:24:32,Sad
2024-08-05 16:24:58,Neutral
2024-08-05 16:25:01,Neutral
2024-08-05 16:25:02,Neutral
2024-08-05 16:25:02,Neutral
2024-08-05 16:25:02,Neutral
